x,y
3.031393730667402142e+00,4.272048423954596608e+00
-4.206848725393406596e+00,2.511151607318399925e+00
5.163150754460935410e+00,2.139561007792574743e-01
-1.086351555523209278e+00,4.729108355603650615e+00
-3.054218524958680625e+00,3.719854222861387782e+00
4.369014519482159464e+00,2.271206183472989970e+00
-4.743558635709561599e+00,-9.937532926121475096e-01
-5.244958336338975791e+00,-1.398055668901399207e+00
-1.921108231233278119e+00,-4.248040147264950939e+00
-4.852058717992505876e+00,8.801451792045446032e-01
4.985450981209569754e+00,-1.591770490023838525e+00
1.242673773523695901e+00,4.788648054018961986e+00
-4.979529715361829645e+00,1.904825785203992483e+00
-2.707766476395727651e+00,-4.724440978281834624e+00
3.241113873412110102e+00,4.131745929402922179e+00
-5.181465443782578895e+00,-5.889102390225309236e-01
2.056071544765939729e-01,-5.042999688632137101e+00
6.782362098306635723e-01,-5.166022792039024480e+00
-3.741282321785114107e+00,4.002230601491009843e+00
-3.341899125828450057e+00,2.675675027832077557e+00
-4.977577016692847245e+00,-2.402401035170311228e-01
4.878479179151301359e+00,-1.070718709153594683e-01
4.556614153558531832e+00,-2.141628945720054134e+00
-3.487687201278371951e+00,3.588313368578443185e+00
-1.736689880520080997e+00,4.481085260906829681e+00
2.000183060148357228e+00,4.827717878200783908e+00
5.267172921542583097e+00,-6.208231423591735743e-01
4.103952517204454864e+00,3.608635008606654093e+00
4.676982556067088570e-01,-5.371919461637657989e+00
-4.131768122137192911e+00,2.675108697145010872e+00
4.565279042073528082e+00,2.235711155384116910e+00
4.344430417551774504e+00,-1.259453712852653506e+00
-5.278078020699522810e+00,-2.361306905364120301e-01
-3.005041176134911396e+00,-4.253810972512404476e+00
-2.997845810096369412e+00,-3.601577236662815817e+00
4.500713510543215889e+00,1.663586960335749820e+00
3.430900651400950796e+00,3.363581445395543046e+00
-1.772616632557014515e+00,-4.892068360401077065e+00
5.130004639299754921e+00,2.534299353337273186e-01
-1.580833909019008221e+00,5.377521928095798209e+00
-4.880444693534474965e+00,2.172144661238211594e+00
-3.008741632351804363e+00,3.597672022008912229e+00
-6.868136353242009218e-01,-5.750837330290256233e+00
5.222620055123909921e+00,3.625508716646784202e-01
2.812880682061547510e+00,3.849063200963142251e+00
4.687275387345258615e+00,3.711356871918572442e-01
-4.415729160840370149e+00,-1.531551483773841760e+00
3.722279290917507311e+00,2.877954445720939169e+00
-2.312760228932641215e+00,4.973158029323395013e+00
-3.817657585480283888e+00,2.832834154590568865e+00
8.905016024393128671e-01,-4.567498999351061961e+00
-2.374720894347001732e+00,-4.749008495590655521e+00
3.349405094229263025e+00,-4.388619146716978392e+00
-2.613286188934893506e+00,-3.970879349830930938e+00
-3.763025294309398916e+00,-3.507380111357643493e+00
2.961223286704162572e+00,4.564842010849002207e+00
-2.232015897880466060e+00,-4.471773368049483999e+00
4.266436270063808323e+00,2.554196833755644214e+00
-1.081091919476443675e+00,4.590717861967601010e+00
-2.778102045407147891e+00,-4.375371019440556175e+00
4.430215838370785697e+00,3.113687430397232614e+00
-2.898543318940977054e-01,5.371020011772556835e+00
-3.783088655722974814e+00,3.302812421388607422e+00
-3.557779684147069243e+00,-2.939476786941110920e+00
-5.102704288786247488e+00,-6.678765108655595473e-01
5.397142200443210136e+00,-8.780946497443997689e-02
1.009574489215551291e-01,-4.677881380647395559e+00
3.633145492506121510e+00,3.540519906979420650e+00
4.806545097371367481e-01,4.346631236251568886e+00
-4.468135906670958057e+00,1.902299783422611190e+00
2.258543640949884912e-01,4.908408840964269437e+00
3.388105309819546385e+00,-2.987057423161486369e+00
1.962869880737726724e+00,-4.492103253123921114e+00
5.224898016822223656e-01,-5.039504108780681335e+00
-4.748157829776799010e-01,-4.602365480121522801e+00
2.299587612119509128e+00,4.498246442342476392e+00
4.737957201485265557e+00,-2.112072573961673694e+00
2.074881866642806383e+00,-5.000901131521460208e+00
2.790405740143970359e+00,-3.699099577380822623e+00
-4.785529628993543838e+00,-2.664821363834518397e+00
-4.362496198457132657e+00,-1.872026019320173207e+00
-3.462732960273942506e+00,-3.633833413530171086e+00
-4.917558974664080651e+00,9.408422260192073061e-01
1.625404093761281032e+00,-5.174745528773680547e+00
-8.895935710110216554e-01,-4.838361443636189918e+00
-2.990677715525034142e+00,4.379801842550991253e+00
4.761831524853053388e+00,3.587477223551576166e-01
4.392552848596518622e+00,-1.633871315482910092e+00
3.183830044470106202e+00,3.912603408052624854e+00
4.753518231940634386e+00,-7.433861867837219251e-01
-8.055156006904774513e-01,-4.643433988604428464e+00
-3.378613545624385317e+00,2.924770767463225951e+00
4.541280923756600529e+00,4.798730740710712706e-01
1.425057521459978327e+00,-5.059171178427263271e+00
-5.133585796643197696e+00,6.516968103264213497e-01
-3.823384071342911916e+00,-1.842337632303706396e+00
-3.672497547955580366e+00,-2.849098060839126756e+00
-6.231907797357209011e-01,5.354998853006338599e+00
4.374249231325259224e+00,2.191407583440089457e+00
1.371905106877728153e+00,-4.675678485907297066e+00
-5.313102435071138885e+00,-5.995573273854084562e-01
-2.611838858601838176e+00,4.368029665563516240e+00
1.372050084046056551e+00,5.104245861829688202e+00
5.056684842162163740e+00,1.211138919406938991e-01
-4.033977341405785566e+00,2.548965082749088396e+00
4.024647468308446108e+00,3.293178765777776906e+00
-3.160832571405633118e+00,3.796945237261934114e+00
1.577582052620187802e+00,4.229872466835814748e+00
4.974686765216380202e+00,2.887508964930071143e-01
-1.197068937742225891e+00,4.709018636618743869e+00
2.884303555762038673e+00,-4.348590445479704414e+00
-5.161860227542316437e+00,1.283045419037249113e+00
4.364143904291159615e+00,2.956986272125381010e+00
-4.341500063106383145e+00,2.165679494754920942e+00
2.408516301587094954e+00,4.293698647990722428e+00
1.492439359933920850e-01,-4.963361877181953652e+00
4.507929816083454000e+00,2.038129512764145890e+00
-2.609067038770613300e-01,4.920148535431328796e+00
2.883319207423194475e-01,4.759025989881632057e+00
-4.910574015415111404e+00,1.548650113662893846e+00
3.890281578303884658e+00,2.183076552070753795e+00
-2.796874680059769691e+00,4.119776126973195396e+00
-5.115698553879788335e+00,-2.004250141589618117e+00
-9.341897965737677723e-01,-4.793623358680699553e+00
-4.444713747413129745e+00,-2.005949552661497659e+00
-4.124418556964617899e+00,-3.245914054274693594e+00
2.686769506352633563e+00,3.824908590425414978e+00
3.259812311412911612e+00,-3.234723979096161273e+00
3.883998196185891150e+00,3.509040889264636753e+00
4.668681850683533696e+00,2.605842719945945962e+00
4.033522095668205409e+00,1.579719501947641103e+00
2.389718608967881242e+00,4.919048361625538490e+00
-4.065353221426122765e+00,3.249387133359348034e+00
5.041288695745211434e+00,1.923933665083371602e+00
-5.030711146450234317e+00,1.026807281378418368e+00
2.901723385413072620e+00,4.068497330061230599e+00
-4.866030940596929533e+00,-6.832259450445754556e-01
3.527696052452727216e+00,-3.278875089215060878e+00
-4.502236974186584639e+00,1.484657817872191421e+00
-5.144931230058014116e+00,-1.205524812238259358e+00
-2.891895989696389613e+00,-3.822043588381346169e+00
2.519211746659019147e-01,-4.875202714159155626e+00
1.892091072820679898e+00,-4.495822648213064987e+00
1.712249720310815571e+00,-4.832669515162230311e+00
-4.747297900950878002e+00,-1.284107489903442811e+00
1.592563062545545582e+00,-4.944747185317960536e+00
4.055051421933578482e+00,-2.901733412777228072e+00
2.097460005179764497e+00,4.807318661545627592e+00
3.503945920013895154e+00,3.763327720133624155e+00
4.385528004851800610e+00,2.575927956302169530e+00
-5.021216957789937041e+00,-2.783490026021515074e-02
5.319721765759510390e+00,-6.865756850824977775e-02
2.463196812267906655e+00,4.614622274074222652e+00
2.629447623479046037e+00,4.178744344804655952e+00
-4.752197871379831184e+00,-7.587999288406600540e-01
4.148872561263476477e+00,2.571347650261178952e+00
3.193323188703602877e+00,-3.493538438643280397e+00
-1.327158344795393852e+00,-5.431390040068313496e+00
1.538756993569155629e+00,-4.684347410933757061e+00
-5.146203182263477949e+00,4.795878241249408314e-01
2.556734670460584891e+00,4.601255185047758545e+00
3.863695559842301286e+00,2.831892211480712795e+00
-2.401748052908510900e+00,3.986062922000306319e+00
-3.365217760112092726e+00,-3.693014848546985363e+00
2.838538503395034329e+00,-4.204356654309361119e+00
-3.214996685243609154e+00,-3.969698150430516659e+00
-2.412248781596619374e+00,4.513896042938143616e+00
2.152650631501716649e+00,4.610619782128518196e+00
2.861579531416955646e+00,-4.674509322412618850e+00
-2.299607846864068605e+00,-4.657543397622792014e+00
1.316988299288030406e+00,4.916780978209143171e+00
3.667304544535872068e+00,-3.418597560244173827e+00
-2.422669695453369076e+00,-4.375845988316249269e+00
-2.678476122061340003e+00,-4.347529493286208968e+00
-4.393761293923138744e+00,1.596676602190394201e+00
-4.710883908979099921e+00,-1.463638014890485950e+00
3.677498247413643284e+00,3.177370198796913403e+00
-3.835170028159411437e-01,-4.863438262650213062e+00
3.300737394096512123e+00,-3.963428849202021098e+00
3.910528438619600422e-01,-5.156477509564574291e+00
-8.736202369049402838e-01,5.453712226697998489e+00
3.542554829507193581e+00,2.761276327446748446e+00
-4.391304142400876742e+00,-3.217365162612671803e+00
-8.528289482285122958e-02,-4.725687144126582417e+00
-4.197882980249890927e+00,-2.814679073689072997e+00
1.407164681928108729e+00,-4.945278877797299799e+00
5.018961307261185389e+00,2.052484657223342945e-01
4.709821786508315178e+00,2.295534702993773379e+00
4.044506339345804946e+00,3.455308331241383257e+00
3.818793780142294647e+00,-2.639789050725569464e+00
-4.726058794308508837e+00,1.567549369356373345e+00
1.013130850421327445e+00,-4.874822415240156914e+00
-4.203237459248293284e+00,2.135959947167024975e+00
-4.497156635142295578e+00,-2.489137539316119696e+00
-5.058739359235877586e+00,-6.410029518850687280e-01
-4.857725446000783265e+00,4.300645779411773062e-01
-4.019947948892704126e+00,-2.446933832024109634e+00
-3.359279725313361276e+00,-3.787188613419457006e+00
-3.415290322731234340e+00,3.804086192635689478e+00
3.120478209399517144e+00,3.232692311683322828e+00
1.209786564767669326e+00,4.943990248108165453e+00
1.273254131025826963e+00,4.820616633097296599e+00
4.901441248364587722e+00,1.503272278391573624e-02
1.766177278210516732e+00,-3.910294049137640560e+00
-1.397343212141020308e+00,5.015898923582153834e+00
4.004005397733117810e+00,2.682174367031291418e+00
-2.493410015070331553e+00,4.137851964529273729e+00
-5.115623761633668387e+00,6.815575152863850850e-03
-4.483540276968123628e+00,2.599806868861219034e+00
4.412556837683220934e+00,-2.282801631507260787e+00
-1.967204050834814533e+00,4.700138707789404791e+00
-1.954365872012476801e-01,4.809857707305605246e+00
-2.020359764112365841e+00,-4.875738484097328573e+00
-5.078605488097757359e+00,1.265545820769627960e+00
-4.404889932032806321e+00,2.460738404627353937e+00
4.532383359487512031e+00,2.363230143699303731e+00
-2.775085714126222403e+00,-3.936475153890300227e+00
-4.096887222452600952e+00,-2.547838891336622336e+00
3.322774833786902526e+00,-3.455874313123326491e+00
4.107410240116086797e+00,-3.099661538118353210e+00
3.125133129630699003e+00,3.832579019093623529e+00
-5.927506119730376888e-01,4.655416125519486137e+00
4.860326274991296103e+00,1.048569289559610596e+00
-2.505975038096760699e+00,4.553686871603122910e+00
2.632231863239431036e+00,-3.592107748337992401e+00
-2.609838794150817876e+00,-4.754044669170421678e+00
1.630283451309781029e+00,-4.925760019104860277e+00
1.651713186459182303e+00,-4.699166273882530831e+00
-3.956536813746327930e+00,-2.967815642472594551e+00
-1.673307326283889562e+00,-4.361964085751491638e+00
2.163021246609734494e+00,4.268687548790950359e+00
3.565187376626177684e+00,-3.313817475951719160e+00
5.329314254750240565e+00,1.214767961419819464e+00
-2.740322135143072657e+00,3.997312842274257427e+00
-1.586675846402930246e+00,5.119341092743058930e+00
-2.729558237636648954e+00,3.620354904983533739e+00
3.031563587570227813e+00,3.859280579772341735e+00
-5.027701791923653296e+00,-4.856651316488894143e-02
4.824154483245596481e+00,1.101871318179111547e+00
2.137338067213181425e+00,4.115563158290531653e+00
4.255706783133498483e+00,-3.036957525993265072e+00
-4.451953906834289931e+00,-3.459098910697931739e+00
-3.047571615590607852e+00,4.257993757500200260e+00
-4.246117199681429533e+00,-1.580412047098935791e+00
1.968292238169214059e+00,-4.487947002630439108e+00
-6.715327811748900144e-01,4.731890293711697559e+00
4.295313825206070746e+00,-8.228443516918049205e-01
-4.425996377147940031e+00,-2.754080364071682219e+00
-4.267094383808443858e+00,-3.648648299627673897e+00
5.083824106361996442e+00,7.662904527431607660e-02
-4.901294071690204035e+00,-1.962171325978691705e+00
-3.962469115248265172e+00,2.890803122422985538e+00
-4.742290299688980859e+00,-1.194946289744726942e+00
-4.998918538295880509e+00,-9.571597164327907414e-01
1.557596899416433534e+00,-4.919210806230796429e+00
4.656739546739888880e+00,-2.073750641105057468e+00
5.302180857263814495e+00,-6.112976201542876797e-01
-4.677275146000013706e+00,-2.898225204403304112e+00
1.269775793849766909e+00,5.197926745557766459e+00
-4.172673450718831667e+00,-4.348484056689976840e-01
3.303670043053165362e+00,-3.652873873059687693e+00
2.464583972726176242e+00,-3.970974061857853066e+00
4.751340879069371859e+00,-1.408716781887485503e+00
3.388444513317970586e+00,-4.032014755247720572e+00
4.091785346850492111e+00,-3.993837791297724316e+00
-2.912861713356678983e+00,-3.643157351650789799e+00
-1.085103124614437808e+00,-4.804544623066452580e+00
-1.183398312088536963e+00,4.601648857355304045e+00
-6.126713320922256845e-01,5.072513039344176633e+00
-1.228956503042066384e+00,5.019488070534993795e+00
3.357740249872391836e+00,4.135310524381304198e+00
-2.542383144410713225e+00,-4.061997473932446923e+00
-3.787367640679130787e+00,-3.538100314169817739e+00
3.924550927151085666e+00,1.854026694909624462e+00
4.338355274083930624e+00,1.922426765858374909e+00
1.798018755697378790e+00,-4.486423730196153592e+00
-1.531740778431244454e+00,4.514354702946972608e+00
1.326570644197587745e+00,-4.780938506364300622e+00
4.002301808428080143e+00,1.982208119942218794e+00
8.141593181370871957e-01,4.780433102922603261e+00
4.762598791488559691e+00,-2.208962504255868264e+00
-2.633556509498589993e+00,4.464173897810243652e+00
-3.157602658814661734e+00,-3.778868755734070106e+00
-3.390309769470268186e+00,3.996486158314835890e+00
2.919723875479400821e+00,-3.164310406062268655e+00
-4.484491131985303802e+00,-2.511826394641589300e+00
-1.812078110389562235e+00,-4.850594455206979738e+00
2.271651953951293823e+00,-4.078744241567469508e+00
-4.842176946186003583e+00,-7.846501354478555568e-01
-1.220571227497257549e+00,4.946404542709759156e+00
3.176853096224606876e+00,3.771818794431997190e+00
-2.304177208471962501e-01,-4.995205160893407381e+00
-9.168096729705909054e-01,4.979117788381787868e+00
2.404029183840721728e+00,-3.895062284585910639e+00
3.606094085505182623e+00,2.741036993771965857e+00
3.058902171292833927e+00,-4.374494315677896594e+00
4.145058399669176552e+00,-3.182794171077997003e+00
-3.606315585545055935e+00,4.078174062559520863e+00
-3.378239804435130722e+00,3.521548651123815876e+00
5.154794234727027025e+00,-1.078622073523359537e-01
-2.481050865234046832e+00,-4.266507634600576360e+00
-1.425783097261004606e+00,4.688430353675133944e+00
-3.127444524987865737e+00,-4.069393694899549274e+00
3.967180167191233231e+00,-1.335502515402848589e+00
-4.989599043917065657e+00,9.471019576655355099e-01
-3.047919961299289326e+00,3.552829090173687643e+00
3.134426174978177215e+00,-4.380299117057202984e+00
-5.006269386679774946e+00,9.759350664376625906e-01
-2.656983102990044809e+00,-4.249091056074127515e+00
3.651044259964315586e+00,4.026643675468787542e+00
-2.360635193449649005e+00,5.073712163329158642e+00
-1.087933682833778448e+00,-4.911452707100183446e+00
-1.327699193451350013e+00,4.813673956493332184e+00
3.298955880686206488e+00,3.259286253673628675e+00
2.489601286455779938e+00,-4.594315593976659784e+00
-4.761281902333235116e+00,-4.988758476734956870e-01
-4.138854406023723342e+00,-2.892704551033663307e+00
5.474454455035441924e+00,-1.071784237563438769e+00
-1.680323806058501956e+00,4.842464385908543889e+00
-5.026614489543666409e+00,-6.093699898449944641e-01
-4.582104580820566264e-01,5.440759349105814380e+00
-2.593713832798790087e+00,3.674527251693057828e+00
4.986422028943826135e+00,-7.339719592402602633e-01
2.664620399317492172e-01,-5.190094982026004722e+00
-1.662914333668501277e+00,4.233223492047263115e+00
-2.887959825877862707e-01,-5.011706267370929169e+00
4.831447439256133514e+00,-1.241371111432918450e+00
4.802092467464754044e+00,-1.354032627369776476e+00
6.577807580409876786e-01,4.844986756272444239e+00
-3.474538225549545167e+00,-3.053716745793768617e+00
3.165048776664450170e+00,4.330310460064937139e+00
-4.166584234747016779e+00,3.485877533353667790e+00
-2.885615046191254862e+00,4.271913280072077157e+00
-4.812347677545607993e+00,1.123246508460676640e+00
4.372414679346695365e+00,2.531661735265537949e+00
3.334971974386061966e+00,3.910822760906884632e+00
8.616514302091067279e-01,4.995555181827878499e+00
4.689681872354869441e+00,2.119280293364584455e+00
-5.503845336191591109e+00,1.713674419566500351e+00
4.750770653869138549e+00,9.920926765739793707e-01
1.139445139117100103e+00,5.013054575408491864e+00
4.862165097308054129e+00,-1.124808479057973765e+00
3.077084708954693215e-01,4.582064646683848608e+00
4.530893419659763666e+00,2.228502085327262350e+00
1.965244076931445205e+00,4.655870666091072252e+00
2.041092423578467763e-01,-5.367723875143515677e+00
-7.724257760119396243e-01,-5.289324359967596756e+00
-2.432153764789052985e+00,-4.690026752411235123e+00
5.834230256752432897e-01,-4.954121129743450425e+00
5.177485813848986318e+00,2.215560173137540445e-01
2.927641153848272171e-01,5.136546593094479363e+00
-2.035377939571115569e+00,4.715779470038595989e+00
3.997323357810294464e+00,2.800942873064414584e+00
-5.202852030008543238e+00,7.006103470224845919e-01
-9.862314799738716165e-01,4.797141398558266268e+00
4.592276172446158711e+00,-6.928146547449652859e-01
-4.259899319011307695e-01,-4.695950719672087992e+00
1.290669476916718628e+00,-5.335374032088366469e+00
-3.515934545598542460e+00,4.100108084299528777e+00
1.336120439298085882e+00,4.676844320725277449e+00
4.729055401985560181e+00,1.416757036135146697e+00
4.297646148602841443e+00,-9.363434440312600193e-01
-3.895024455819438458e+00,-2.379906831132921230e+00
-7.800332870225623605e-01,4.808966583390372307e+00
4.662970385516762128e+00,-1.374071695731288623e+00
8.399158934780897034e-01,-5.950700644010805007e+00
1.028885307666138171e+00,4.907744527845318672e+00
-2.561596874221007347e+00,4.490804794866432914e+00
3.727257918598921194e+00,2.221449624150826363e+00
1.722687581915764321e+00,-4.351332584673923698e+00
-1.530408752434656572e+00,-4.331768125374721556e+00
2.931080073990131485e+00,4.390094373091279145e+00
-1.164342158001704819e+00,4.871832842422078258e+00
3.678350532702181486e+00,2.831130712533234117e+00
4.382108065577376976e+00,1.357131555917863608e+00
9.788894968009991260e-01,5.208363721441943817e+00
2.381020465838251887e+00,-4.277232583874814864e+00
-2.019130924531135740e+00,4.624708573819151347e+00
2.317926317701081373e+00,4.470029441944719295e+00
2.181570477352866799e+00,-5.202146586214558610e+00
-2.626580869141806662e+00,-4.481106948337100881e+00
-1.120013123292632251e+00,-5.008380589140992711e+00
-4.128072673696677519e+00,-2.962870580813594668e+00
-1.150829994067862128e+00,5.028575277485532347e+00
4.596822392939170498e+00,3.935477740927801449e+00
-3.081646775538557481e+00,3.958933134765810546e+00
-4.787020706497638223e+00,1.340480654636022839e+00
-7.852016529881467033e-01,-4.753480439000512092e+00
1.587267075638560732e+00,-5.012014420023096939e+00
-2.244233500888578536e+00,4.575184148584728661e+00
-4.626195837860524129e+00,-1.700388344633487758e+00
-3.519702587645528347e+00,3.250441277935915974e+00
-5.761206028123632139e-01,-4.997615204693521385e+00
2.634398059302236472e+00,-4.101995666524082651e+00
7.384883077602948376e-01,5.150292630224719836e+00
-4.242971364893027619e+00,-1.426068212014594216e+00
3.398200326152331474e+00,-3.956972765726810781e+00
-5.027233060687089861e+00,-1.709702379427108454e+00
3.169872063644839866e+00,-4.003236999239400795e+00
-1.131862669614775774e+00,5.085517226781123945e+00
1.650672797186312213e+00,-5.196250424383372035e+00
-4.479584734267306523e+00,-2.370327999634131100e+00
-1.480092459183001363e+00,4.455073403809219457e+00
-3.251603718933691489e+00,-3.712753322634327890e+00
-4.287779488971379394e+00,2.310477270865038069e+00
-2.102605007735286247e+00,-4.643289744898956961e+00
-3.463479069271020450e+00,3.709955608874809130e+00
-2.723582693454723813e+00,-4.247439931793806522e+00
-4.480116789536571886e+00,2.532588392896640173e+00
-1.022683822881817362e+00,4.423093613125933743e+00
4.971851192615806880e+00,-8.427201041988787722e-01
2.601018377237529045e+00,4.331592823142133675e+00
-1.962248649734679162e+00,-5.076397541800563573e+00
-4.249096695764878362e+00,2.800441767062965326e+00
-5.248194699838103716e+00,2.306285152763821178e-01
-2.738344598559322218e+00,-4.047379034869809544e+00
4.262452545353086819e+00,2.243687809582931791e+00
-3.613079689382544313e+00,-2.540263612396794546e+00
-3.021931872038586819e-01,4.625662598671063996e+00
-1.818206328882624234e+00,-4.537683119227858164e+00
-3.555208512394869569e-01,5.037588004549158782e+00
4.658101189233774697e+00,-1.559305419188025121e+00
-3.947595334256146060e+00,-2.263915630301517989e+00
-4.177108216214673320e+00,2.651226904822285846e+00
7.418567261275139935e-02,4.980393313881290140e+00
-4.142812123926262302e+00,3.089526252541161533e+00
-2.347811389809988381e+00,-4.470553594959778110e+00
4.271833266883350966e+00,2.805306391182539993e+00
-4.707500560357845920e+00,1.531955999428381787e+00
-8.255549849325021228e-01,-4.956605441673312740e+00
-4.173508908724181232e+00,-3.059200095633169969e+00
-1.011984667226387247e+00,-4.702623045362630094e+00
4.746234232880611081e+00,2.241303592080783891e-01
-1.402855692895353945e-01,4.867093979794014480e+00
-4.091213393252662200e+00,-3.035519050592340840e+00
4.891908713256848174e+00,-1.364718499712879396e+00
2.236121531424771547e+00,-4.260625701571411739e+00
1.961762453929828176e+00,4.962414810517932651e+00
-6.082075992460038716e-01,-4.974216993665097064e+00
-3.401989716103709149e+00,3.850759928448193925e+00
-5.091477626047047345e+00,-1.606938258799794017e+00
4.289519107152140798e+00,-2.863580903362705321e+00
-5.197272362868973872e+00,1.622566877944480179e+00
-1.865657071757496732e+00,-5.416146617006446284e+00
-3.120990519596854362e+00,-3.774658143264723265e+00
-4.899912586727808161e+00,1.726817680170501079e+00
-5.140113669620240522e+00,7.126796024659058926e-01
-3.015672969487940502e+00,-4.286175345011219662e+00
2.903963240471800766e+00,4.331424586046397351e+00
1.752193894813022235e+00,-4.500618613590036787e+00
-1.544253349931616448e+00,4.601577841463931229e+00
-5.621233897702051507e+00,-3.108685919758559235e-01
-2.889829791561414840e+00,4.138154740376820406e+00
-2.119726480526313850e+00,4.264915154892786830e+00
-5.065807240233205277e+00,-4.323871130235958371e-01
-5.141692795691499285e+00,-1.641156710739970492e+00
3.434930890428652184e+00,-3.731347633558592669e+00
3.040291388242186699e+00,-3.399924004555143320e+00
-3.699504964738988821e+00,-3.478250418708711766e+00
1.838994613735845274e+00,4.737241572317785199e+00
3.989815643538825451e+00,3.641790746256115430e+00
-5.062312331677926380e+00,-3.409671089785329956e-01
-3.111520154113484260e+00,3.872219394819120364e+00
-5.388855019097253063e+00,-4.225323006027786876e-01
4.261351860964705196e+00,1.604762793295844592e+00
9.844337795108651923e-01,5.042301779384815497e+00
-5.159881689079347744e+00,-2.313071889857847285e+00
-4.509988904429531154e+00,-9.544018343414526484e-01
1.571275246360485767e+00,4.407934257868928896e+00
3.599448572227214704e+00,-2.967730028423594568e+00
3.464717461288148836e+00,3.392464192985258808e+00
-2.474581664892057109e+00,4.026189802605401269e+00
1.614673669358599017e+00,4.741908036706879770e+00
6.101298828239629657e-01,4.873304484703646189e+00
5.753853185073732668e+00,2.345636133881426888e-01
-3.787524474282058407e+00,-3.359354361103421560e+00
5.074366384758172366e+00,8.408733048573562296e-01
2.683800500037345049e+00,-4.184225837016501970e+00
